,NAMES,AREA,LOCALITY,ZONE N PERSON,NOTE,USP, ,LOWS - DONT DISCLOSE,Pics,PRICE,LOCATION,FOOD ,Drive Link,exact name,exact location,group name,,manager number ,mng name,owner name & number,,,,,url
,WINK BOYS,koramangla,"adugodi,tavrekere + all Koramangala ","KORA , ALL/YPR , ABHAYY",,,30,D 9.5 / S 17,,"⚡️ Welcome to Gharpayy WINK BOYS! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **3K OFF MONTHLY** 


💛Dual Sharing. - ~Originally 14k~, **now just 12k!*
❤️Private rooms - ~Formerly 21k~, **now specially priced at 19k!*

💥 Act Fast: Lock in your reservation NOW and save 3000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.","📍GHARPAYY WINK BOYS

🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION [https://maps.app.goo.gl/mzDvnmaU4jSv9uws6 ]

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨G",4 times veg only,,Purple BOYS PG,https://maps.app.goo.gl/4Kji1yMuSsCVvsbr8,na,https://youtube.com/shorts/WpT0lV5oUZQ,,,,9514130240,,,,"google.com/maps/place/Purple+luxury+pg+for+ladies/@12.9425067,77.606731,478m/data=!3m1!1e3!4m11!1m5!3m4!2zMTLCsDU2JzMyLjUiTiA3N8KwMzYnMjQuMSJF!8m2!3d12.9423611!4d77.6066944!3m4!1s0x3bae15007e3d5f79:0x4f2a9144049c8845!8m2!3d12.9419533!4d77.6065998!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
,ETV ZILLION COED,bellandur,"ecoworld,  etc bellandur,  flipkart ","MWB , HARSH , MADHAV",,"NEWEST PGPRIME LOCATION, WFH ENABLER, FOOD GOOD,",,14/23,,"""⚡️ Welcome to Gharpayy ZILLION COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive *MAHA SHIVRATRI* Offer Alert:* **3K OFF MONTHLY** 

💛Dual Sharing. - ~Originally 18k~, **now just 15k!*
❤️Private rooms - ~Formerly 28k~, **now specially priced at 25k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in few hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""","GHARPAYY ETV ZILLION COEDquired !   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/vqxjy8YQzH9H9DAZA]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️",3 TIMES VEG/NON VEG,,FAB INN BY echo coliving,https://maps.app.goo.gl/LAmo6oCu1S94hneC9,,https://youtube.com/shorts/Tm-yV63hmYY, 79966 79991‬,,,9739997392,,,,"https://www.google.com/maps/place/Fab+Inn+Premium+PG/@12.928007,77.6951662,152m/data=!3m1!1e3!4m6!3m5!1s0x3bae13bfd1f01f3b:0x737aa24041628d50!8m2!3d12.9279884!4d77.6951954!16s%2Fg%2F11xlc9kv_t?entry=tts&g_ep=EgoyMDI1MDcxNi4wIPu8ASoASAFQAw%3D%3D&skid=cfce85d7-4326-4b77-9fe2-9ac16412d483"
,AIRA BOYS,koramangla,NEXUS tavrekere + all Koramangala ,"KORA , ALL/YPR , ABHAYY",,,10,D 13 / S 24,,"⚡️ Welcome to Gharpayy AIRA BOYS! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 


💛Dual Sharing. - ~Originally 17k~, **now just 15k!*
❤️Private rooms - ~Formerly 26k~, **now specially priced at 24k!*

💥 Act Fast: Lock in your reservation NOW and save 3000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.","📍GHARPAYY AIRA BOYS

🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION [https://maps.app.goo.gl/FYuooqoSNE6uyZVQ7]

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨G",3 TIMES,,"AIRAVATI PG

YOUR SHELL",https://maps.app.goo.gl/CBfJ6vxXFRh3vXzP6,na,https://youtube.com/shorts/nC2UcEGNJq8,97317 50056,,,,,,,"https://www.google.com/maps/place/Airavathi+PG+for+ladies/@12.933268,77.6111783,19.41z/data=!4m6!3m5!1s0x3bae1595dd0a7497:0x82969e7fb45d3200!8m2!3d12.9331185!4d77.610892!16s%2Fg%2F11s542l0gc?entry=tts&g_ep=EgoyMDI1MDcyMS4wIPu8ASoASAFQAw%3D%3D&skid=fab9fd82-7ac5-4e60-9c78-39d147009459"
,EZY COED,INDIRANAGAR,,,"

ONLY BREAKFAST & DINNER 
ON WEEKDAYS",,,16/26,,"⚡️ Welcome to Gharpayy  EZY COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* *2K OFF MONTHLY* 

💛Dual Sharing. - ~~Originally 19k~~, **now just 17k!*
❤️Private rooms - ~~Formerly 30k~~, **now specially priced at 28k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in few hours. Prebook* *now for just 5k!* 🔥   enjoy complimentary good food.""

> FOOD TWICE A DAY, THRICE ON WEEKENDS [ VEG N NONVEG TOO ]","📍GHARPAYY EZY COED!
 🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION  [https://maps.app.goo.gl/kUUsfmbzeVn9teqr9]

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨",2 times,,SRS SERENTY,https://maps.app.goo.gl/24RhL3XYdkShNbaq8,,https://youtube.com/shorts/YTytLxwMBKQ,63626 60662,,,,,,,"https://www.google.com/maps/place/SRS+SERENITY/@12.9608364,77.6595259,154m/data=!3m1!1e3!4m6!3m5!1s0x3bae13edcf83f451:0x952a7cb3dcb3a537!8m2!3d12.9608713!4d77.6595385!16s%2Fg%2F11js9y_1cs?entry=tts&g_ep=EgoyMDI1MDcyMy4wIPu8ASoASAFQAw%3D%3D&skid=f513bc72-791b-4fff-99e0-efa617aad59f"
,ZONEGL,BELLANDUR,,"MWB , HARSH , MADHAV",,,,14/23,,"""⚡ Welcome to Gharpayy ZONEGL - COED! ⚡ ❤ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 


💛Dual Sharing. - ~Originally 17k~, *now just 15k!
❤Private rooms - ~Formerly 27k~, *now specially priced at 25k!

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 4 hours. *Prebook now for just 5k!*🔥   enjoy complimentary good food.""","""📍GHARPAYY ZONEGL COED!
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/RZXBiSM9t3UZPkdr6]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨""",3 TIMES V/NV,,LIVE LOOP,https://maps.app.goo.gl/R2ohonyXW2Abmv9h8,LIVE LOOP X GHARPAYY ZONEGL,https://youtube.com/shorts/DkpnfqIWZlU,,,,,,,,"https://www.google.com/maps/place/AA+live+loop+premium+coliving+pg/@12.9266763,77.67183,207m/data=!3m1!1e3!4m12!1m5!3m4!2zMTLCsDU1JzM2LjIiTiA3N8KwNDAnMTguNCJF!8m2!3d12.9267222!4d77.6717778!3m5!1s0x3bae13002cdcfa2b:0x6a636ce7653a2ad0!8m2!3d12.9265969!4d77.6718453!16s%2Fg%2F11xyjgz21t!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
,ZION luXE COED,MARATHALLI,,"MWB , HARSH , MADHAV",,,,13/25,,"""⚡ Welcome to Gharpayy Zion luXE COED! ⚡ ❤ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

💛Twin Sharing - ~Originally 17k~, *now just 15k!
💛Twin Suite - ~Originally 18k~, *now just 16k!
❤Private rooms - ~Formerly 29k~, *now specially priced at 27k!

💥 Act Fast: Lock in your reservation NOW and save 3000+ RS every month on a 2-month stay! Offer expires in few hours. *Prebook now for just 5k!""","📍GHARPAYY ZION luXE COED!
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/mPC5E6YCxirNenTX7?g_st=ipc]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨",3 TIMES V/Nv,,ORION COLIVING,https://maps.app.goo.gl/X9FTMTJSxecwgWsG6,ORION LIVING X GHARPAYY [ ZION COED],https://youtube.com/shorts/s--Eylo59kk,79934 29799,SUDHEER,,,,,,"https://www.google.com/maps/place/Orion+Coliving/@12.9488394,77.7133806,1106m/data=!3m2!1e3!4b1!4m6!3m5!1s0x3bae1379d2691279:0x4eb913df7ebbf1d0!8m2!3d12.9488342!4d77.7159555!16s%2Fg%2F11ykkhs2bb!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
,BIGBROOK,Brookfield ,,"MWB , HARSH , MADHAV",,,,15/28,,"⚡ Welcome to Gharpayy BIGBROOK COED! ⚡ ❤ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: 2K OFF MONTHLY 

💛Dual Sharing. - ~Originally 19k~, *now just 17k!
❤Private rooms - ~Formerly 32k~, *now specially priced at 30k!

💥 Act Fast: Lock in your reservation NOW and save 3000+ RS every month on a 2-month stay! Offer expires in few hours. *Prebook now for just 5k!","📍GHARPAYY BIGBROOK COED!
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/jwwpC33sSdafy9gZ8]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨",3 TIMES V/NV,,APEX COLIVING,https://maps.app.goo.gl/1JSY7tnYhzS6TxtU9,,https://youtube.com/shorts/-aFp4U8SdUo,,,,,,,,"https://www.google.com/maps/place/Apex+coliving/@12.9637129,77.7125549,147m/data=!3m1!1e3!4m12!1m5!3m4!2zMTLCsDU3JzQ5LjAiTiA3N8KwNDInNDcuMCJF!8m2!3d12.9636111!4d77.7130556!3m5!1s0x3bae13000dafb231:0xe204d5f81f33016!8m2!3d12.963352!4d77.7130495!16s%2Fg%2F11xvbf2_xv!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
,MYSTIC COED,MARATHALLI/ AECS,,"MWB , HARSH",,,,12/ 22,,"⚡ Welcome to Gharpayy BIGBROOK COED! ⚡ ❤ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: 2K OFF MONTHLY 

💛Dual Sharing. - ~Originally 19k~, *now just 17k!
❤Private rooms - ~Formerly 32k~, *now specially priced at 30k!

💥 Act Fast: Lock in your reservation NOW and save 3000+ RS every month on a 2-month stay! Offer expires in few hours. *Prebook now for just 5k!","📍GHARPAYY MYSTIC COED!
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/EydKS2YoehU6uhfm7

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨""",3 TIMES V/NV,,FLUX COLIVING,https://maps.app.goo.gl/EydKS2YoehU6uhfm7,ORION LIVING X GHARPAYY,,85009 31018,SRINU,,,,,,"https://www.google.com/maps/place/%2311+Anudev+Residency/@12.9541421,77.7180881,176m/data=!3m1!1e3!4m12!1m5!3m4!2zMTLCsDU3JzE0LjgiTiA3N8KwNDMnMDQuOSJF!8m2!3d12.9541111!4d77.7180278!3m5!1s0x3bae130c9a02e177:0x690065de40711e3f!8m2!3d12.9539879!4d77.7179577!16s%2Fg%2F11shs3sfkf!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
,MIVON COED,"MAHADEVPURA
CV RAMAN",,"MWB , MADHAV",,,,15/16/27,,"""""""⚡ Welcome to Gharpayy MIVON COED! ⚡ ❤ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

💛Twin Sharing - ~Originally 18k~, *now just 16k!
💛Twin Suite - ~Originally 19k~, *now just 17k!
❤Private rooms - ~Formerly 30k~, *now specially priced at 28k!

💥 Act Fast: Lock in your reservation NOW and save 3000+ RS every month on a 2-month stay! Offer expires in few hours. *Prebook now for just 5k!""""""","📍GHARPAYY MIVON COED

🚀 Attention: Pre-Booking Required! enjoy a seamless experience upon arrival! 

🎯DESTINATION : https://maps.app.goo.gl/W2CQRWvwmk3ag1sF7

Secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨
",3 TIMES V/NV,,URBAN COLIVING,https://maps.app.goo.gl/A2gTtGAhC4GfLByK9,URBAN COLIVING X GHARPAYY,https://youtube.com/shorts/EVhzeZug9oo,7729858699,MAHESH,,,,,,"https://www.google.com/maps/place/Urban+Premium+Co+-+Living+-+Mahadevapura/@12.9876321,77.6979173,1102m/data=!3m1!1e3!4m6!3m5!1s0x3bae115314ae80a3:0xf3a5fdc37407a8f1!8m2!3d12.9909958!4d77.6883604!16s%2Fg%2F11xvxvv1fq?entry=tts&g_ep=EgoyMDI1MDkwNy4wIPu8ASoASAFQAw%3D%3D&skid=26565663-6199-4076-9fb1-c805ce742784"
,PRIVE COED,"MAHADEVPURA
CV RAMAN",,"MWB , HARSH , MADHAV",,,,12/ 22,,"⚡ Welcome to Gharpayy PRIVE COED! ⚡ ❤ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

💛Twin Sharing - ~Originally 17k~, *now just 15k!
❤️Private rooms - ~Formerly 27k~, *now specially priced at 25k!

💥 Act Fast: Lock in your reservation NOW and save 3000+ RS every month on a 2-month stay! Offer expires in few hours. *Prebook now for just 5k!","📍GHARPAYY PRIVE COED

🚀 Attention: Pre-Booking Required! enjoy a seamless experience upon arrival! 

🎯DESTINATION : https://maps.app.goo.gl/V63nDgazKy62DBW98

Secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",3 TIMES V/NV,,Primestay,https://maps.app.goo.gl/8tywjuxAm62CEUrk9,PRIMESTAY COLIVING X GHARPAYY,https://youtube.com/shorts/llGRNK9S8kw,,,,,"1 - 13/23-24
2 - 13/23-24
3 - 14/24
4 - 13/23-24
5 - 13/23-24
6 - 13/23-24
7 - 12/22.5-23
8 - 11.5/22
9 - 11.5/22
10 - 12/23",,,"https://www.google.com/maps/place/Prime+stay+fortune+co+live/@12.9877089,77.6979381,1106m/data=!3m2!1e3!4b1!4m6!3m5!1s0x3bae11a097f2863b:0xf2d5dd1b38cebfbe!8m2!3d12.9877089!4d77.6979381!16s%2Fg%2F11xycxsqpl!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
,ZEAL COED,bgm madadevpura,"bagmane, mahadevapura,  cv raman","MWB , HARSH , MADHAV",,"extremely budget friendly, mini gym & games. definitely coliving ",20,D 11/ S21,,"⚡️ Welcome to Gharpayy ZEAL - COED ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **3K OFF MONTHLY** 


💛Dual Sharing. - ~Originally 15k~, **now just 12k!*
❤️Private rooms - ~Formerly 25k~, **now specially priced at 22k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 3k!*🔥   enjoy complimentary good food.","📍GHARPAYY ZEAL COED

🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION : https://maps.app.goo.gl/gvTbqnKKAzXNHt969 
 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨",3 Time veg & non veg,,blis comfort,https://maps.app.goo.gl/9Qiz9B2S7VzVkagd8,bliss group,https://youtube.com/shorts/FOlv4Q46TgI,7829930666,,7829930666,,,,,"https://www.google.com/maps/place/Bliss+comfort+Coliving+PG/@12.971358,77.698021,1106m/data=!3m2!1e3!4b1!4m6!3m5!1s0x3bae133b3ec12bab:0x228f9b8da8cc443e!8m2!3d12.9713528!4d77.7005959!16s%2Fg%2F11wbfg1pg5!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
,LIVIO COED FLATLIKE," BELLANDUR/ 
KADUBEESANAHALLI ",,"MWB , HARSH , MADHAV",,,,"12/21
12/22
13/23",,"""⚡️ Welcome to Gharpayy LIVIO COED FLATLIKE ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

❤️Room with Balcony & Common Washroom - *~25k~ Now 23k*
💛Room with Attached Washroom - *~26k~ Now 24k*
💛Room with Attached Washroom & Balcony - *~28k~ Now 26k*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""","""📍GHARPAYY LIVIO COED FLATLIKE

🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION : https://maps.app.goo.gl/9HTMBZrMNRB47MFN9 

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨""",3 Time veg & non veg,,IRA COLIVING,https://maps.app.goo.gl/jaqdRWjiy61txVL39,,https://youtube.com/shorts/MOvPOFk7ZZY,,,,,,,,"https://www.google.com/maps/place/IRA+Premium+Co-Living/@12.9362885,77.6937833,1106m/data=!3m2!1e3!4b1!4m6!3m5!1s0x3bae130031580423:0x2e38c67ae97764f6!8m2!3d12.9362833!4d77.6986542!16s%2Fg%2F11xrylfyzy!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
,MEO GIRLS,WHITEFIELD ,,"MWB , HARSH , MADHAV",,,,11/20,,"⚡️ Welcome to Gharpayy MEO GIRLS ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 


💛Dual Sharing. - ~Originally 15k~, **now just 13k!*
❤️Private rooms - ~Formerly 25k~, **now specially priced at 22k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 3k!*🔥   enjoy complimentary good food.","""""""📍GHARPAYY MEO GIRLS

🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION :https://maps.app.goo.gl/3YSms8gN7CLXF9dQA 

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨""""""",3 Time veg & non veg,,URBAN GIRLS,https://maps.app.goo.gl/RiBicdNwC5uzsojF8,,https://youtube.com/shorts/RtqvQzE-FBw,,,,,,,,"https://www.google.com/maps/place/Urban+Premium+Ladies+Pg/@12.9685054,77.7305652,1106m/data=!3m2!1e3!4b1!4m6!3m5!1s0x3bae1382fbb988e1:0x3a27bee939166f5c!8m2!3d12.9685002!4d77.7331401!16s%2Fg%2F11yl65szds!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
,MEXA COED,WHITEFIELD ,,"MWB , ZONE N PERSON, HARSH , MADHAV",,,,11/20,,"⚡️ Welcome to Gharpayy MEXA COED ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 


💛Dual Sharing. - ~Originally 15k~, **now just 13k!*
❤️Private rooms - ~Formerly 25k~, **now specially priced at 23k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 3k!*🔥   enjoy complimentary good food.","""""""""""""""📍GHARPAYY MEXA COED

🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION :https://maps.app.goo.gl/3YSms8gN7CLXF9dQA

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨""""""""""""""",3 Time veg & non veg,,URBAN COLIVING,https://maps.app.goo.gl/RiBicdNwC5uzsojF8,,https://youtube.com/shorts/yV22ofHVGCo,,,,,,,,"https://www.google.com/maps/place/Urban+Premium+Ladies+Pg/@12.9685054,77.7305652,1106m/data=!3m2!1e3!4b1!4m6!3m5!1s0x3bae1382fbb988e1:0x3a27bee939166f5c!8m2!3d12.9685002!4d77.7331401!16s%2Fg%2F11yl65szds!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
,KNOX COED," BELLANDUR/ 
KADUBEESANAHALLI ",,"MWB , HARSH , MADHAV",,"extremely budget friendly, mini gym & games. definitely coliving ",,11/21,,"""⚡️ Welcome to Gharpayy KNOX COED ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 


💛Dual Sharing. - ~Originally 15k~, **now just 13k!*
❤️Private rooms - ~Formerly 25k~, **now specially priced at 23k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 3k!*🔥   enjoy complimentary good food.""","📍GHARPAYY KNOX COED

🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION :https://maps.app.goo.gl/ww8nvhNJuaQK2QaX9

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨",3 Time veg & non veg,,IVA COLIVING,https://maps.app.goo.gl/adWbc5Z28ixXXGyr7,IVA COLIVING x gharpayy,,7337777916,,,,,,,"https://www.google.com/maps/place/NS+Coliving+PG/@12.932167,77.6970387,147m/data=!3m1!1e3!4m12!1m5!3m4!2zMTLCsDU1JzU2LjEiTiA3N8KwNDEnNDkuNSJF!8m2!3d12.932244!4d77.697076!3m5!1s0x3bae136fda07b5b9:0xe133f1aa0248f6b2!8m2!3d12.932116!4d77.6969274!16s%2Fg%2F11vdhnbd62!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
,MYNT COED,BELLANDUR,,"MWB , HARSH , MADHAV",,,,"11
21",,"""""""⚡️ Welcome to Gharpayy MYNT COED ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 


💛Dual Sharing. - ~Originally 15k~, **now just 13k!*
❤️Private rooms - ~Formerly 26k~, **now specially priced at 24k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 3k!*🔥   enjoy complimentary good food.""""""","""📍GHARPAYY MYNT COED!
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/dZESHUqvxvXkr4a56]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨""",3 Time veg & non veg,,URBAN COLIVING,https://maps.app.goo.gl/TyrZhFruvmuT8VWy7,,,,,,,,,,"https://www.google.com/maps/place/Urban+CoLive/@12.9424662,77.7015887,143m/data=!3m1!1e3!4m6!3m5!1s0x3bae13006aa8f451:0xea3d98c2d5d52628!8m2!3d12.9425075!4d77.7018119!16s%2Fg%2F11xl85lmps?entry=tts&g_ep=EgoyMDI1MTExNy4wIPu8ASoASAFQAw%3D%3D&skid=e0b35b8d-b3aa-4826-b558-9a4509bcc4e0"
,AurA COED,AECS/ MARATHALLI,,"MWB , HARSH",,,,"16-15
30",,"""""""""""""""⚡️ Welcome to Gharpayy AURA COED ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 


💛Dual Sharing Deluxe - ~Originally 18k~, **now just 16k!*
💛Dual Sharing Premium - ~Originally 19k~, **now just 17k!*
❤️Private rooms - ~Formerly 34k~, **now specially priced at 32k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 10k!*🔥   enjoy complimentary good food.""""""""""""""","""""""📍GHARPAYY AurA COED!
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/9LyqEAe7armpFHyr9]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨""""""",3 Time veg & non veg,https://drive.google.com/drive/folders/1NIdc7J_MwDxOWe5yi4W4wyPTECgsysyW?usp=drive_link,ZEN COLIVING,Zen Co-Living,ZEN,,,,,,,,,"https://www.google.com/maps/place/Zen+Co-Living/@12.9654596,77.7129088,849m/data=!3m2!1e3!4b1!4m6!3m5!1s0x3bae1363028dce6d:0x5ca1f4a700efdcd5!8m2!3d12.9654596!4d77.7154837!16s%2Fg%2F11y02mc06r!5m1!1e1?entry=tts&g_ep=EgoyMDI1MTEwMi4wIPu8ASoASAFQAw%3D%3D&skid=f18b828b-1e5e-48f1-91a8-e0c1bd189dc8"
,PAVION COED,BELLANDUR,,"MWB , HARSH , MADHAV",,,,"13
23",,"""""""""""""""⚡️ Welcome to Gharpayy PAVION COED ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 


💛Dual Sharing. - ~Originally 16k~, **now just 14k!*
❤️Private rooms - ~Formerly 28k~, **now specially priced at 25k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 3k!*🔥   enjoy complimentary good food.""""""""""""""","""""""📍GHARPAYY PAVION COED!
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/dNUpaeppQgt3U2jDA]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂💨""""""",3 Time veg & non veg,https://drive.google.com/drive/folders/1RQOU0UCZNJEt9QqlT7tlw4hT2gDsUtqT?usp=drive_link,EDEN PREMIUM,https://maps.app.goo.gl/UZui9pGQxqmyFd9u8,EDEN,https://youtube.com/shorts/yrY9yGlWZy8?feature=share,,,,,,,,"https://www.google.com/maps/place/Eden+Premium+Studio+Rooms/@12.9376456,77.7022997,1106m/data=!3m2!1e3!4b1!4m6!3m5!1s0x3bae1300594688dd:0x85130fa08958c9ca!8m2!3d12.9376456!4d77.7022997!16s%2Fg%2F11m6_9qv3x!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
